transaction_date,external_store_id,external_product_id,total_daily_quantity,season_category,holiday_event,aisle
2024-02-16,9,16,3.0,Dry,None,Household Items
2024-02-17,4,17,3.0,Dry,None,Canned Goods
2024-02-17,5,4,4.0,Dry,None,Frozen Foods
2024-02-17,8,8,4.0,Dry,None,Meat & Seafood
2024-02-18,3,16,3.0,Dry,None,Dairy
2024-02-18,4,6,4.0,Dry,None,Dairy
2024-02-18,6,1,2.0,Dry,None,Produce
2024-02-19,3,1,3.0,Dry,None,Household Items
2024-02-19,9,13,5.0,Dry,None,Frozen Foods
2024-02-20,7,17,2.0,Dry,None,Household Items
2024-02-21,6,7,1.0,Dry,None,Frozen Foods
2024-02-22,2,15,4.0,Dry,None,Personal Care
2024-02-22,6,18,4.0,Dry,None,Household Items
2024-02-25,1,17,4.0,Dry,None,Bakery
2024-02-25,3,8,4.0,Dry,None,Personal Care
2024-02-25,5,12,5.0,Dry,None,Produce
2024-02-26,3,11,5.0,Dry,None,Health & Wellness
2024-02-26,8,14,1.0,Dry,None,Frozen Foods
2024-02-26,9,13,3.0,Dry,None,Canned Goods
2024-02-27,5,15,5.0,Dry,None,Beverages
2024-02-28,1,17,4.0,Dry,None,Meat & Seafood
2024-02-28,4,5,1.0,Dry,None,Personal Care
2024-02-28,6,1,4.0,Dry,None,Health & Wellness
2024-02-28,9,13,5.0,Dry,None,Canned Goods
2024-02-28,9,14,2.0,Dry,None,Frozen Foods
2024-02-29,6,8,3.0,Dry,None,Beverages
2024-02-29,7,4,3.0,Dry,None,Household Items
2024-03-01,1,1,5.0,Dry,None,Dairy
2024-03-01,1,18,2.0,Dry,None,Frozen Foods
2024-03-01,2,9,1.0,Dry,None,Bakery
2024-03-01,3,3,3.0,Dry,None,Personal Care
2024-03-01,4,14,2.0,Dry,None,Household Items
2024-03-02,1,3,2.0,Dry,None,Dairy
2024-03-02,3,4,4.0,Dry,None,Dairy
2024-03-02,5,17,5.0,Dry,None,Canned Goods
2024-03-04,3,10,5.0,Dry,None,Canned Goods
2024-03-04,4,5,1.0,Dry,None,Meat & Seafood
2024-03-04,8,15,2.0,Dry,None,Household Items
2024-03-04,9,18,1.0,Dry,None,Canned Goods
2024-03-05,1,1,4.0,Dry,None,Personal Care
2024-03-05,3,7,4.0,Dry,None,Household Items
2024-03-05,5,3,4.0,Dry,None,Health & Wellness
2024-03-05,8,18,5.0,Dry,None,Health & Wellness
2024-03-05,9,15,7.0,Dry,None,Health & Wellness
2024-03-05,9,16,5.0,Dry,None,Personal Care
2024-03-06,2,3,4.0,Dry,None,Snacks & Candy
2024-03-06,8,16,2.0,Dry,None,Frozen Foods
2024-03-07,3,11,1.0,Dry,None,Beverages
2024-03-07,3,18,1.0,Dry,None,Snacks & Candy
2024-03-07,6,11,1.0,Dry,None,Bakery
2024-03-07,7,1,5.0,Dry,None,Dairy
2024-03-07,8,13,4.0,Dry,None,Health & Wellness
2024-03-08,1,9,5.0,Dry,None,Dairy
2024-03-08,4,1,2.0,Dry,None,Produce
2024-03-08,4,16,2.0,Dry,None,Health & Wellness
2024-03-08,4,18,3.0,Dry,None,Personal Care
2024-03-08,6,11,1.0,Dry,None,Dairy
2024-03-09,4,15,2.0,Dry,None,Produce
2024-03-09,7,1,5.0,Dry,None,Household Items
2024-03-09,8,4,1.0,Dry,None,Frozen Foods
2024-03-10,2,13,1.0,Dry,None,Bakery
2024-03-10,2,16,5.0,Dry,None,Canned Goods
2024-03-10,5,9,4.0,Dry,None,Snacks & Candy
2024-03-10,6,7,4.0,Dry,None,Snacks & Candy
2024-03-10,9,18,1.0,Dry,None,Meat & Seafood
2024-03-11,1,2,3.0,Dry,None,Personal Care
2024-03-12,1,12,2.0,Dry,None,Bakery
2024-03-13,3,6,1.0,Dry,None,Health & Wellness
2024-03-14,5,17,2.0,Dry,None,Dairy
2024-03-14,6,8,3.0,Dry,None,Produce
2024-03-14,8,9,5.0,Dry,None,Meat & Seafood
2024-03-15,1,16,1.0,Dry,None,Household Items
2024-03-15,2,7,1.0,Dry,None,Frozen Foods
2024-03-15,3,6,4.0,Dry,None,Bakery
2024-03-15,8,18,4.0,Dry,None,Beverages
2024-03-16,1,18,2.0,Dry,None,Meat & Seafood
2024-03-16,5,6,2.0,Dry,None,Dairy
2024-03-17,6,1,5.0,Dry,None,Personal Care
2024-03-17,8,6,2.0,Dry,None,Personal Care
2024-03-17,8,14,1.0,Dry,None,Dairy
2024-03-17,9,4,3.0,Dry,None,Produce
2024-03-18,1,8,4.0,Dry,None,Health & Wellness
2024-03-18,2,6,4.0,Dry,None,Personal Care
2024-03-18,3,13,5.0,Dry,None,Dairy
2024-03-18,3,16,3.0,Dry,None,Produce
2024-03-18,8,14,4.0,Dry,None,Beverages
2024-03-19,4,6,3.0,Dry,None,Personal Care
2024-03-19,9,14,4.0,Dry,None,Snacks & Candy
2024-03-20,5,13,2.0,Dry,None,Canned Goods
2024-03-20,6,8,8.0,Dry,None,Snacks & Candy
2024-03-23,3,10,1.0,Dry,None,Frozen Foods
2024-03-23,6,1,4.0,Dry,None,Bakery
2024-03-23,8,8,5.0,Dry,None,Canned Goods
2024-03-24,1,4,2.0,Dry,None,Dairy
2024-03-24,5,6,5.0,Dry,None,Personal Care
2024-03-24,9,5,4.0,Dry,None,Frozen Foods
2024-03-25,4,8,3.0,Dry,None,Meat & Seafood
2024-03-25,7,9,1.0,Dry,None,Meat & Seafood
2024-03-25,8,14,1.0,Dry,None,Health & Wellness
2024-03-26,1,3,5.0,Dry,None,Canned Goods
2024-03-26,3,13,5.0,Dry,None,Canned Goods
2024-03-26,5,9,1.0,Dry,None,Health & Wellness
2024-03-26,9,9,4.0,Dry,None,Canned Goods
2024-03-27,1,1,2.0,Dry,None,Bakery
2024-03-27,1,16,1.0,Dry,None,Snacks & Candy
2024-03-27,1,17,1.0,Dry,None,Dairy
2024-03-27,8,8,2.0,Dry,None,Household Items
2024-03-28,2,3,2.0,Dry,None,Frozen Foods
2024-03-28,3,18,3.0,Dry,None,Produce
2024-03-28,8,10,4.0,Dry,None,Canned Goods
2024-03-29,8,17,3.0,Dry,None,Beverages
2024-03-30,2,16,3.0,Dry,None,Snacks & Candy
2024-03-30,6,10,5.0,Dry,None,Canned Goods
2024-03-30,6,14,5.0,Dry,None,Frozen Foods
2024-03-31,5,5,5.0,Dry,None,Personal Care
2024-03-31,7,5,4.0,Dry,None,Bakery
2024-04-01,4,17,4.0,Dry,None,Frozen Foods
2024-04-02,2,2,2.0,Dry,None,Frozen Foods
2024-04-02,8,16,5.0,Dry,None,Frozen Foods
2024-04-02,9,17,3.0,Dry,None,Dairy
2024-04-03,3,6,5.0,Dry,None,Personal Care
2024-04-03,3,10,1.0,Dry,None,Bakery
2024-04-03,4,2,2.0,Dry,None,Personal Care
2024-04-03,7,18,5.0,Dry,None,Dairy
2024-04-03,8,14,3.0,Dry,None,Canned Goods
2024-04-04,2,8,1.0,Dry,None,Personal Care
2024-04-04,9,14,1.0,Dry,None,Snacks & Candy
2024-04-05,1,16,3.0,Dry,None,Dairy
2024-04-05,3,12,4.0,Dry,None,Bakery
2024-04-05,7,14,3.0,Dry,None,Health & Wellness
2024-04-06,9,5,3.0,Dry,None,Canned Goods
2024-04-06,9,7,1.0,Dry,None,Health & Wellness
2024-04-07,5,18,5.0,Dry,None,Beverages
2024-04-07,7,18,3.0,Dry,None,Beverages
2024-04-07,8,2,1.0,Dry,None,Dairy
2024-04-08,5,1,2.0,Dry,None,Snacks & Candy
2024-04-08,6,15,5.0,Dry,None,Bakery
2024-04-08,8,3,5.0,Dry,None,Meat & Seafood
2024-04-08,9,5,4.0,Dry,None,Health & Wellness
2024-04-09,3,1,1.0,Dry,None,Bakery
2024-04-10,2,2,4.0,Dry,None,Beverages
2024-04-10,3,8,3.0,Dry,None,Household Items
2024-04-10,6,3,4.0,Dry,None,Dairy
2024-04-10,7,12,1.0,Dry,None,Frozen Foods
2024-04-12,3,7,2.0,Dry,None,Personal Care
2024-04-12,4,6,1.0,Dry,None,Personal Care
2024-04-12,4,8,3.0,Dry,None,Canned Goods
2024-04-13,6,4,4.0,Dry,None,Frozen Foods
2024-04-13,6,8,1.0,Dry,None,Meat & Seafood
2024-04-14,5,16,2.0,Dry,None,Health & Wellness
2024-04-15,3,12,1.0,Dry,None,Meat & Seafood
2024-04-16,1,11,5.0,Dry,None,Canned Goods
2024-04-16,3,3,6.0,Dry,None,Produce
2024-04-16,8,10,4.0,Dry,None,Snacks & Candy
2024-04-17,1,15,2.0,Dry,None,Bakery
2024-04-17,3,3,2.0,Dry,None,Beverages
2024-04-17,6,5,3.0,Dry,None,Meat & Seafood
2024-04-17,9,18,3.0,Dry,None,Household Items
2024-04-18,8,11,3.0,Dry,None,Meat & Seafood
2024-04-19,3,16,3.0,Dry,None,Snacks & Candy
2024-04-19,5,5,1.0,Dry,None,Canned Goods
2024-04-19,9,3,1.0,Dry,None,Bakery
2024-04-20,2,18,4.0,Dry,None,Produce
2024-04-20,5,7,1.0,Dry,None,Produce
2024-04-20,8,8,4.0,Dry,None,Personal Care
2024-04-21,3,15,3.0,Dry,None,Personal Care
2024-04-21,7,15,2.0,Dry,None,Frozen Foods
2024-04-21,9,9,4.0,Dry,None,Dairy
2024-04-21,9,13,2.0,Dry,None,Frozen Foods
2024-04-22,3,16,4.0,Dry,None,Personal Care
2024-04-23,1,5,1.0,Dry,None,Personal Care
2024-04-23,5,5,1.0,Dry,None,Produce
2024-04-23,7,4,5.0,Dry,None,Produce
2024-04-24,9,2,3.0,Dry,None,Personal Care
2024-04-25,3,8,5.0,Dry,None,Bakery
2024-04-25,4,2,3.0,Dry,None,Personal Care
2024-04-25,5,1,3.0,Dry,None,Meat & Seafood
2024-04-25,5,11,1.0,Dry,None,Snacks & Candy
2024-04-26,1,12,5.0,Dry,None,Meat & Seafood
2024-04-26,4,3,3.0,Dry,None,Health & Wellness
2024-04-27,2,10,5.0,Dry,None,Dairy
2024-04-27,2,14,2.0,Dry,None,Frozen Foods
2024-04-27,3,9,3.0,Dry,None,Health & Wellness
2024-04-27,6,6,3.0,Dry,None,Dairy
2024-04-27,9,10,4.0,Dry,None,Beverages
2024-04-28,6,16,3.0,Dry,None,Produce
2024-04-29,2,9,4.0,Dry,None,Household Items
2024-04-30,1,9,4.0,Dry,None,Frozen Foods
2024-04-30,2,7,2.0,Dry,None,Bakery
2024-04-30,3,1,1.0,Dry,None,Dairy
2024-04-30,4,7,2.0,Dry,None,Canned Goods
2024-05-01,2,13,5.0,Dry,None,Beverages
2024-05-01,4,12,3.0,Dry,None,Frozen Foods
2024-05-01,6,8,5.0,Dry,None,Snacks & Candy
2024-05-02,1,11,3.0,Dry,None,Personal Care
2024-05-02,7,10,5.0,Dry,None,Dairy
2024-05-02,8,1,4.0,Dry,None,Produce
2024-05-03,1,7,5.0,Dry,None,Dairy
2024-05-03,4,8,1.0,Dry,None,Personal Care
2024-05-03,4,9,4.0,Dry,None,Frozen Foods
2024-05-03,5,10,4.0,Dry,None,Produce
2024-05-03,6,12,5.0,Dry,None,Health & Wellness
2024-05-03,9,1,1.0,Dry,None,Canned Goods
2024-05-04,6,15,5.0,Dry,None,Health & Wellness
2024-05-04,8,11,5.0,Dry,None,Dairy
2024-05-05,1,4,5.0,Dry,None,Snacks & Candy
2024-05-05,6,11,1.0,Dry,None,Beverages
2024-05-05,7,17,3.0,Dry,None,Produce
2024-05-06,1,2,1.0,Dry,None,Household Items
2024-05-06,2,7,2.0,Dry,None,Frozen Foods
2024-05-06,4,18,5.0,Dry,None,Canned Goods
2024-05-06,5,3,1.0,Dry,None,Canned Goods
2024-05-06,5,10,4.0,Dry,None,Bakery
2024-05-06,5,14,1.0,Dry,None,Produce
2024-05-06,9,3,2.0,Dry,None,Snacks & Candy
2024-05-07,3,13,5.0,Dry,None,Produce
2024-05-07,9,7,3.0,Dry,None,Frozen Foods
2024-05-08,1,18,1.0,Dry,None,Snacks & Candy
2024-05-08,8,5,5.0,Dry,None,Personal Care
2024-05-08,8,7,4.0,Dry,None,Frozen Foods
2024-05-09,7,3,2.0,Dry,None,Personal Care
2024-05-09,7,9,1.0,Dry,None,Personal Care
2024-05-10,5,9,5.0,Dry,None,Health & Wellness
2024-05-11,4,12,5.0,Dry,None,Snacks & Candy
2024-05-11,6,5,4.0,Dry,None,Snacks & Candy
2024-05-12,9,14,3.0,Dry,None,Snacks & Candy
2024-05-13,1,17,1.0,Dry,None,Canned Goods
2024-05-13,5,18,1.0,Dry,None,Beverages
2024-05-13,9,18,1.0,Dry,None,Beverages
2024-05-14,5,16,5.0,Dry,None,Canned Goods
2024-05-14,6,15,2.0,Dry,None,Bakery
2024-05-14,6,18,1.0,Dry,None,Dairy
2024-05-14,8,17,3.0,Dry,None,Personal Care
2024-05-15,3,12,2.0,Dry,None,Household Items
2024-05-15,3,16,4.0,Dry,None,Meat & Seafood
2024-05-15,8,6,2.0,Dry,None,Produce
2024-05-15,9,3,3.0,Dry,None,Frozen Foods
2024-05-16,1,14,4.0,Dry,None,Snacks & Candy
2024-05-16,3,1,2.0,Dry,None,Canned Goods
2024-05-16,8,15,5.0,Dry,None,Snacks & Candy
2024-05-17,3,11,1.0,Dry,None,Bakery
2024-05-18,1,4,3.0,Dry,None,Household Items
2024-05-18,6,2,3.0,Dry,None,Bakery
2024-05-18,7,18,1.0,Dry,None,Canned Goods
2024-05-18,8,8,2.0,Dry,None,Health & Wellness
2024-05-18,9,12,2.0,Dry,None,Bakery
2024-05-19,2,6,2.0,Dry,None,Snacks & Candy
2024-05-19,5,9,3.0,Dry,None,Meat & Seafood
2024-05-20,3,12,3.0,Dry,None,Personal Care
2024-05-20,4,3,1.0,Dry,None,Beverages
2024-05-20,4,11,5.0,Dry,None,Beverages
2024-05-21,6,14,4.0,Dry,None,Dairy
2024-05-21,9,16,5.0,Dry,None,Beverages
2024-05-22,2,14,4.0,Dry,None,Meat & Seafood
2024-05-22,3,6,4.0,Dry,None,Canned Goods
2024-05-22,6,14,5.0,Dry,None,Household Items
2024-05-22,7,5,5.0,Dry,None,Frozen Foods
2024-05-23,4,3,3.0,Dry,None,Household Items
2024-05-23,6,10,2.0,Dry,None,Produce
2024-05-24,1,7,2.0,Dry,None,Dairy
2024-05-24,3,16,1.0,Dry,None,Snacks & Candy
2024-05-24,7,12,2.0,Dry,None,Snacks & Candy
2024-05-24,8,7,4.0,Dry,None,Dairy
2024-05-25,1,16,1.0,Dry,None,Produce
2024-05-25,6,7,3.0,Dry,None,Bakery
2024-05-27,2,8,1.0,Dry,None,Dairy
2024-05-27,3,11,5.0,Dry,None,Frozen Foods
2024-05-27,4,2,5.0,Dry,None,Meat & Seafood
2024-05-27,8,3,2.0,Dry,None,Household Items
2024-05-28,2,1,2.0,Dry,None,Canned Goods
2024-05-28,2,2,2.0,Dry,None,Household Items
2024-05-28,2,8,2.0,Dry,None,Produce
2024-05-28,2,13,5.0,Dry,None,Snacks & Candy
2024-05-28,5,14,3.0,Dry,None,Frozen Foods
2024-05-28,9,12,2.0,Dry,None,Dairy
2024-05-29,3,4,4.0,Dry,None,Meat & Seafood
2024-05-30,1,7,1.0,Dry,None,Beverages
2024-05-30,4,5,1.0,Dry,None,Canned Goods
2024-05-30,4,12,1.0,Dry,None,Personal Care
2024-05-30,4,13,4.0,Dry,None,Health & Wellness
2024-05-30,6,14,3.0,Dry,None,Household Items
2024-05-30,9,10,2.0,Dry,None,Canned Goods
2024-05-31,3,8,2.0,Dry,None,Bakery
2024-05-31,9,5,1.0,Dry,None,Beverages
2024-06-01,1,1,4.0,Rainy,None,Personal Care
2024-06-01,3,9,2.0,Rainy,None,Health & Wellness
2024-06-02,2,14,5.0,Rainy,None,Health & Wellness
2024-06-02,9,4,3.0,Rainy,None,Health & Wellness
2024-06-04,4,2,3.0,Rainy,None,Personal Care
2024-06-04,6,14,1.0,Rainy,None,Snacks & Candy
2024-06-04,8,8,3.0,Rainy,None,Household Items
2024-06-05,2,10,5.0,Rainy,None,Snacks & Candy
2024-06-05,3,15,1.0,Rainy,None,Beverages
2024-06-05,7,14,3.0,Rainy,None,Canned Goods
2024-06-07,9,10,1.0,Rainy,None,Snacks & Candy
2024-06-09,1,2,2.0,Rainy,None,Snacks & Candy
2024-06-09,4,2,1.0,Rainy,None,Canned Goods
2024-06-09,4,4,5.0,Rainy,None,Dairy
2024-06-09,4,11,3.0,Rainy,None,Snacks & Candy
2024-06-09,6,4,4.0,Rainy,None,Meat & Seafood
2024-06-09,6,18,1.0,Rainy,None,Canned Goods
2024-06-09,8,10,5.0,Rainy,None,Bakery
2024-06-10,2,10,2.0,Rainy,None,Health & Wellness
2024-06-10,4,2,3.0,Rainy,None,Household Items
2024-06-10,7,7,4.0,Rainy,None,Household Items
2024-06-11,1,16,1.0,Rainy,None,Beverages
2024-06-11,2,12,1.0,Rainy,None,Beverages
2024-06-11,3,16,5.0,Rainy,None,Canned Goods
2024-06-11,4,16,5.0,Rainy,None,Frozen Foods
2024-06-11,5,4,3.0,Rainy,None,Frozen Foods
2024-06-12,9,5,1.0,Rainy,None,Household Items
2024-06-13,2,18,4.0,Rainy,None,Snacks & Candy
2024-06-13,4,8,3.0,Rainy,None,Snacks & Candy
2024-06-13,8,6,4.0,Rainy,None,Produce
2024-06-13,8,16,4.0,Rainy,None,Health & Wellness
2024-06-14,8,8,4.0,Rainy,None,Bakery
2024-06-14,9,7,2.0,Rainy,None,Frozen Foods
2024-06-15,2,3,1.0,Rainy,None,Household Items
2024-06-16,7,18,2.0,Rainy,None,Bakery
2024-06-17,4,16,3.0,Rainy,None,Snacks & Candy
2024-06-17,8,16,1.0,Rainy,None,Personal Care
2024-06-17,8,18,2.0,Rainy,None,Snacks & Candy
2024-06-18,4,18,1.0,Rainy,None,Meat & Seafood
2024-06-18,7,2,4.0,Rainy,None,Frozen Foods
2024-06-18,7,14,3.0,Rainy,None,Snacks & Candy
2024-06-19,2,15,1.0,Rainy,None,Meat & Seafood
2024-06-19,6,10,2.0,Rainy,None,Health & Wellness
2024-06-19,8,2,3.0,Rainy,None,Dairy
2024-06-19,8,8,3.0,Rainy,None,Household Items
2024-06-20,6,7,4.0,Rainy,None,Household Items
2024-06-20,8,14,2.0,Rainy,None,Beverages
2024-06-21,2,8,1.0,Rainy,None,Dairy
2024-06-21,7,5,3.0,Rainy,None,Frozen Foods
2024-06-22,1,8,2.0,Rainy,None,Beverages
2024-06-22,3,8,2.0,Rainy,None,Health & Wellness
2024-06-22,9,15,4.0,Rainy,None,Health & Wellness
2024-06-23,1,9,2.0,Rainy,None,Beverages
2024-06-23,2,11,1.0,Rainy,None,Snacks & Candy
2024-06-23,6,16,3.0,Rainy,None,Bakery
2024-06-23,8,1,4.0,Rainy,None,Produce
2024-06-23,9,18,1.0,Rainy,None,Household Items
2024-06-24,2,18,3.0,Rainy,None,Beverages
2024-06-24,3,3,1.0,Rainy,None,Frozen Foods
2024-06-24,4,9,1.0,Rainy,None,Canned Goods
2024-06-24,6,10,4.0,Rainy,None,Snacks & Candy
2024-06-24,8,2,1.0,Rainy,None,Health & Wellness
2024-06-24,9,2,4.0,Rainy,None,Meat & Seafood
2024-06-25,4,10,5.0,Rainy,None,Meat & Seafood
2024-06-25,4,12,3.0,Rainy,None,Snacks & Candy
2024-06-25,6,3,2.0,Rainy,None,Produce
2024-06-26,5,7,5.0,Rainy,None,Health & Wellness
2024-06-26,7,18,3.0,Rainy,None,Frozen Foods
2024-06-27,1,2,3.0,Rainy,None,Bakery
2024-06-27,3,12,1.0,Rainy,None,Household Items
2024-06-27,5,3,5.0,Rainy,None,Frozen Foods
2024-06-27,5,9,2.0,Rainy,None,Snacks & Candy
2024-06-27,5,12,1.0,Rainy,None,Meat & Seafood
2024-06-28,3,1,3.0,Rainy,None,Household Items
2024-06-28,9,10,2.0,Rainy,None,Bakery
2024-06-29,3,10,3.0,Rainy,None,Dairy
2024-06-30,1,15,3.0,Rainy,None,Health & Wellness
2024-06-30,3,17,3.0,Rainy,None,Personal Care
2024-07-01,8,8,2.0,Rainy,None,Canned Goods
2024-07-01,8,14,1.0,Rainy,None,Bakery
2024-07-02,1,2,4.0,Rainy,None,Health & Wellness
2024-07-02,8,14,4.0,Rainy,None,Meat & Seafood
2024-07-03,8,8,1.0,Rainy,None,Canned Goods
2024-07-03,9,13,1.0,Rainy,None,Dairy
2024-07-04,2,7,4.0,Rainy,None,Health & Wellness
2024-07-05,3,3,3.0,Rainy,None,Canned Goods
2024-07-05,3,17,2.0,Rainy,None,Meat & Seafood
2024-07-05,7,8,3.0,Rainy,None,Snacks & Candy
2024-07-05,8,4,3.0,Rainy,None,Produce
2024-07-06,4,7,4.0,Rainy,None,Snacks & Candy
2024-07-06,5,4,1.0,Rainy,None,Bakery
2024-07-06,8,8,3.0,Rainy,None,Household Items
2024-07-06,8,14,2.0,Rainy,None,Canned Goods
2024-07-07,9,2,4.0,Rainy,None,Frozen Foods
2024-07-08,1,13,2.0,Rainy,None,Dairy
2024-07-09,4,11,1.0,Rainy,None,Health & Wellness
2024-07-09,7,12,1.0,Rainy,None,Household Items
2024-07-09,9,14,1.0,Rainy,None,Health & Wellness
2024-07-10,3,3,2.0,Rainy,None,Canned Goods
2024-07-10,4,10,5.0,Rainy,None,Household Items
2024-07-10,6,14,3.0,Rainy,None,Personal Care
2024-07-11,4,16,3.0,Rainy,None,Beverages
2024-07-11,4,17,2.0,Rainy,None,Frozen Foods
2024-07-12,1,18,3.0,Rainy,None,Personal Care
2024-07-12,3,18,4.0,Rainy,None,Personal Care
2024-07-12,7,18,5.0,Rainy,None,Canned Goods
2024-07-12,8,1,1.0,Rainy,None,Household Items
2024-07-13,3,11,5.0,Rainy,None,Bakery
2024-07-13,6,5,1.0,Rainy,None,Produce
2024-07-13,6,14,5.0,Rainy,None,Beverages
2024-07-13,8,7,5.0,Rainy,None,Dairy
2024-07-14,1,13,4.0,Rainy,None,Health & Wellness
2024-07-14,2,13,1.0,Rainy,None,Household Items
2024-07-14,9,2,4.0,Rainy,None,Canned Goods
2024-07-15,3,10,3.0,Rainy,None,Canned Goods
2024-07-15,4,4,3.0,Rainy,None,Household Items
2024-07-15,4,9,2.0,Rainy,None,Frozen Foods
2024-07-15,9,14,5.0,Rainy,None,Bakery
2024-07-16,2,14,4.0,Rainy,None,Snacks & Candy
2024-07-16,4,5,1.0,Rainy,None,Personal Care
2024-07-16,6,12,2.0,Rainy,None,Household Items
2024-07-17,1,18,3.0,Rainy,None,Frozen Foods
2024-07-17,4,7,4.0,Rainy,None,Dairy
2024-07-17,5,11,3.0,Rainy,None,Beverages
2024-07-18,1,4,1.0,Rainy,None,Household Items
2024-07-18,4,5,2.0,Rainy,None,Frozen Foods
2024-07-18,5,17,1.0,Rainy,None,Health & Wellness
2024-07-18,8,4,5.0,Rainy,None,Canned Goods
2024-07-18,8,14,1.0,Rainy,None,Canned Goods
2024-07-18,9,13,3.0,Rainy,None,Dairy
2024-07-20,1,12,3.0,Rainy,None,Health & Wellness
2024-07-20,4,8,3.0,Rainy,None,Household Items
2024-07-20,5,9,4.0,Rainy,None,Health & Wellness
2024-07-20,6,2,5.0,Rainy,None,Beverages
2024-07-20,9,9,2.0,Rainy,None,Household Items
2024-07-21,1,16,2.0,Rainy,None,Dairy
2024-07-21,2,9,5.0,Rainy,None,Dairy
2024-07-21,5,16,1.0,Rainy,None,Canned Goods
2024-07-21,7,18,2.0,Rainy,None,Personal Care
2024-07-21,9,18,5.0,Rainy,None,Bakery
2024-07-22,6,12,2.0,Rainy,None,Household Items
2024-07-23,4,1,5.0,Rainy,None,Dairy
2024-07-23,6,10,2.0,Rainy,None,Beverages
2024-07-23,7,11,3.0,Rainy,None,Produce
2024-07-24,4,10,9.0,Rainy,None,Meat & Seafood
2024-07-24,5,9,2.0,Rainy,None,Frozen Foods
2024-07-24,7,13,2.0,Rainy,None,Household Items
2024-07-25,3,9,5.0,Rainy,None,Canned Goods
2024-07-25,3,12,2.0,Rainy,None,Meat & Seafood
2024-07-25,4,7,4.0,Rainy,None,Meat & Seafood
2024-07-25,7,12,4.0,Rainy,None,Bakery
2024-07-25,8,11,5.0,Rainy,None,Snacks & Candy
2024-07-25,9,18,4.0,Rainy,None,Bakery
2024-07-26,1,12,1.0,Rainy,None,Household Items
2024-07-26,2,4,3.0,Rainy,None,Household Items
2024-07-26,6,18,4.0,Rainy,None,Beverages
2024-07-26,9,4,4.0,Rainy,None,Canned Goods
2024-07-27,3,16,2.0,Rainy,None,Frozen Foods
2024-07-27,7,11,4.0,Rainy,None,Snacks & Candy
2024-07-27,9,9,3.0,Rainy,None,Meat & Seafood
2024-07-28,4,11,3.0,Rainy,None,Health & Wellness
2024-07-28,8,1,4.0,Rainy,None,Beverages
2024-07-29,1,8,2.0,Rainy,None,Health & Wellness
2024-07-29,2,5,5.0,Rainy,None,Frozen Foods
2024-07-29,7,9,1.0,Rainy,None,Frozen Foods
2024-07-30,3,3,1.0,Rainy,None,Bakery
2024-07-30,4,9,3.0,Rainy,None,Frozen Foods
2024-07-30,8,9,2.0,Rainy,None,Canned Goods
2024-07-30,8,16,4.0,Rainy,None,Personal Care
2024-07-30,9,10,3.0,Rainy,None,Household Items
2024-07-30,9,14,3.0,Rainy,None,Canned Goods
2024-07-31,1,5,4.0,Rainy,None,Snacks & Candy
2024-08-01,1,12,2.0,Rainy,None,Snacks & Candy
2024-08-01,2,3,3.0,Rainy,None,Health & Wellness
2024-08-01,4,11,4.0,Rainy,None,Personal Care
2024-08-01,9,17,2.0,Rainy,None,Dairy
2024-08-02,1,5,5.0,Rainy,None,Canned Goods
2024-08-02,4,4,5.0,Rainy,None,Health & Wellness
2024-08-02,5,9,5.0,Rainy,None,Meat & Seafood
2024-08-02,8,2,3.0,Rainy,None,Bakery
2024-08-02,8,12,1.0,Rainy,None,Health & Wellness
2024-08-02,8,17,4.0,Rainy,None,Canned Goods
2024-08-03,3,4,4.0,Rainy,None,Health & Wellness
2024-08-03,6,9,3.0,Rainy,None,Meat & Seafood
2024-08-04,6,18,2.0,Rainy,None,Personal Care
2024-08-04,9,8,3.0,Rainy,None,Produce
2024-08-04,9,13,5.0,Rainy,None,Household Items
2024-08-05,5,14,4.0,Rainy,None,Frozen Foods
2024-08-05,7,1,5.0,Rainy,None,Snacks & Candy
2024-08-06,1,17,5.0,Rainy,None,Snacks & Candy
2024-08-06,5,16,1.0,Rainy,None,Personal Care
2024-08-07,2,15,2.0,Rainy,None,Snacks & Candy
2024-08-07,3,8,4.0,Rainy,None,Meat & Seafood
2024-08-07,4,8,4.0,Rainy,None,Beverages
2024-08-08,1,5,1.0,Rainy,None,Beverages
2024-08-08,5,4,4.0,Rainy,None,Frozen Foods
2024-08-08,8,3,3.0,Rainy,None,Produce
2024-08-08,9,3,1.0,Rainy,None,Frozen Foods
2024-08-09,1,4,4.0,Rainy,None,Health & Wellness
2024-08-10,1,18,4.0,Rainy,None,Dairy
2024-08-10,4,11,2.0,Rainy,None,Household Items
2024-08-11,2,6,1.0,Rainy,None,Produce
2024-08-11,2,11,1.0,Rainy,None,Dairy
2024-08-11,6,17,5.0,Rainy,None,Health & Wellness
2024-08-11,9,15,2.0,Rainy,None,Beverages
2024-08-12,3,13,3.0,Rainy,None,Produce
2024-08-12,7,17,2.0,Rainy,None,Canned Goods
2024-08-13,7,15,1.0,Rainy,None,Bakery
2024-08-13,9,18,1.0,Rainy,None,Beverages
2024-08-16,9,15,3.0,Rainy,None,Meat & Seafood
2024-08-17,1,12,2.0,Rainy,None,Personal Care
2024-08-17,5,10,4.0,Rainy,None,Canned Goods
2024-08-18,5,6,3.0,Rainy,None,Canned Goods
2024-08-18,8,3,4.0,Rainy,None,Health & Wellness
